,GRID_ID,count
5035,HO-150,45
2063,GP-144,45
4262,HH-94,45
5407,HR-183,45
4622,HK-87,45
4336,HI-168,45
4513,HJ-98,45
5123,HP-126,45
5484,HS-146,45
5350,HR-122,45
2835,GW-214,45
1084,GA-179,45
4905,HN-137,45
4114,HG-196,45
5501,HS-163,45
4118,HG-200,45
4946,HN-181,45
4889,HN-121,45
2551,GU-198,45
6063,HY-126,45
6309,IB-125,45
6004,HX-157,45
1972,GN-199,46
6969,JC-173,46
6218,IA-108,46
3980,HF-191,46
1085,GA-180,46
5235,HQ-122,46
1610,GH-135,46
1615,GH-151,46
6183,HZ-171,46
6847,IR-127,46
4481,HJ-195,46
4994,HO-109,46
5687,HU-133,46
4990,HO-105,46
4203,HH-159,46
6235,IA-126,46
1270,GC-197,46
5697,HU-143,46
1512,GF-207,46
5078,HO-202,46
315,FO-143,46
5454,HS-112,46
1029,FZ-204,46
5135,HP-138,47
4235,HH-192,47
1383,GE-131,47
4949,HN-184,47
5669,HU-112,47
5147,HP-150,47
4540,HK-132,47
4703,HL-172,47
4821,HM-170,47
6851,IR-168,47
5140,HP-143,47
6756,IM-165,47
6682,II-168,47
1356,GD-201,47
5287,HQ-177,47
4530,HK-122,47
5358,HR-133,47
4742,HL-87,47
4630,HK-95,47
367,FP-154,47
2868,GW-95,47
5366,HR-141,48
1316,GD-152,48
5667,HU-110,48
2653,GV-170,48
2746,GW-125,48
724,FV-173,48
1119,GB-122,48
5664,HU-107,48
4687,HL-155,48
2208,GR-138,48
4026,HG-106,48
5518,HS-182,48
5654,HT-97,48
341,FO-179,48
3619,HC-212,48
1404,GE-162,48
947,FY-184,48
1352,GD-197,48
1921,GM-204,48
4241,HH-199,48
958,FY-200,48
5180,HP-187,48
5905,HW-150,48
4163,HH-119,48
603,FT-183,48
767,FW-144,48
4350,HI-182,49
5960,HX-104,49
5782,HV-119,49
2239,GR-183,49
6130,HZ-106,49
2172,GQ-197,49
4624,HK-89,49
3995,HF-208,49
4887,HN-119,49
6216,IA-106,49
56,FF-154,49
4908,HN-140,49
3725,HD-193,49
4788,HM-136,49
574,FT-151,49
792,FW-169,49
7042,JK-176,49
2015,GO-184,49
1195,GB-218,49
2106,GP-206,49
981,FZ-151,49
1394,GE-147,49
1473,GF-153,49
5505,HS-169,50
2271,GR-215,50
2171,GQ-196,50
3175,GZ-140,50
5728,HU-174,50
2030,GO-199,50
4478,HJ-192,50
4046,HG-127,50
3606,HC-198,50
5944,HW-195,50
2983,GX-225,50
6008,HX-161,50
4649,HL-115,50
6522,IE-150,50
704,FV-153,50
2541,GU-188,50
5914,HW-159,50
4607,HK-200,50
3137,GY-87,50
4572,HK-164,50
3884,HE-88,50
5924,HW-173,50
4757,HM-104,50
4331,HI-163,50
2158,GQ-183,50
3227,GZ-194,50
3213,GZ-180,50
5692,HU-138,50
1140,GB-149,50
6978,JD-174,51
3530,HC-116,51
2107,GP-207,51
4965,HN-203,51
6906,IW-129,51
2344,GS-197,51
3616,HC-209,51
3403,HA-99,51
5694,HU-140,51
5229,HQ-116,51
4018,HF-97,51
5479,HS-140,51
811,FW-188,51
4792,HM-140,51
3007,GX-97,51
657,FU-173,51
2560,GU-207,51
3550,HC-136,51
4623,HK-88,51
3264,GZ-82,51
2553,GU-200,51
5597,HT-150,51
5219,HQ-106,51
5179,HP-186,51
3992,HF-203,51
5562,HT-112,51
5165,HP-172,51
6909,IW-171,51
559,FT-136,51
3170,GZ-135,51
2027,GO-196,51
1256,GC-176,52
5624,HT-179,52
3172,GZ-137,52
5520,HS-184,52
3987,HF-198,52
1003,FZ-174,52
713,FV-162,52
5469,HS-130,52
705,FV-154,52
6009,HX-162,52
4910,HN-142,52
4569,HK-161,52
1416,GE-187,52
5377,HR-152,52
6373,IC-125,52
3895,HF-101,52
3435,HB-141,52
4045,HG-126,52
5171,HP-178,52
1958,GN-185,52
2443,GT-200,52
5121,HP-123,52
586,FT-164,52
4436,HJ-149,53
472,FR-163,53
2567,GU-214,53
5621,HT-176,53
6952,JA-203,53
5018,HO-133,53
886,FX-193,53
4092,HG-173,53
2276,GR-220,53
1779,GK-163,53
5252,HQ-141,53
4789,HM-137,53
5261,HQ-150,53
4841,HM-192,53
1586,GG-203,53
4365,HI-198,53
1094,GA-189,54
5494,HS-156,54
365,FP-152,54
6758,IM-167,54
6723,IK-165,54
3443,HB-157,54
349,FO-209,54
3286,HA-106,54
870,FX-176,54
4470,HJ-183,54
5483,HS-145,54
4422,HJ-135,54
714,FV-163,54
2341,GS-194,54
5336,HR-108,54
7049,JM-137,54
637,FU-152,54
4121,HG-203,54
4219,HH-175,54
966,FY-209,54
2442,GT-199,54
1021,FZ-196,54
4276,HI-108,54
3674,HD-137,54
2700,GV-217,55
1097,GA-194,55
6564,IF-126,55
801,FW-178,55
5199,HP-207,55
1310,GD-146,55
1125,GB-132,55
4322,HI-154,55
1262,GC-189,55
4058,HG-139,55
4217,HH-173,55
4747,HL-93,55
2550,GU-197,55
2745,GW-124,56
5050,HO-170,56
5548,HS-96,56
4907,HN-139,56
4509,HJ-94,56
3099,GY-203,56
3241,GZ-208,56
6014,HX-173,56
2256,GR-200,56
4335,HI-167,56
4379,HI-89,56
839,FX-144,56
6988,JE-175,56
1568,GG-182,56
4357,HI-190,56
1283,GC-217,56
2595,GU-93,56
5322,HQ-92,56
375,FP-163,56
3218,GZ-185,56
2683,GV-200,57
5279,HQ-169,57
1636,GH-187,57
5382,HR-157,57
2287,GS-130,57
316,FO-144,57
3676,HD-139,57
2349,GS-202,57
6215,IA-105,57
4982,HN-97,57
1033,FZ-208,57
6270,IA-169,57
329,FO-164,57
720,FV-169,57
4996,HO-111,57
3091,GY-195,57
1814,GK-206,57
3739,HD-209,57
1065,GA-160,57
4490,HJ-204,57
5251,HQ-140,57
4349,HI-181,58
6172,HZ-151,58
1430,GE-201,58
7096,JW-143,58
2190,GQ-215,58
4433,HJ-146,58
1089,GA-184,58
5662,HU-105,58
6281,IA-192,58
4321,HI-153,58
6565,IF-127,58
5833,HV-175,58
5850,HV-196,58
4726,HL-197,58
5406,HR-182,58
5374,HR-149,58
2173,GQ-198,58
945,FY-182,59
5590,HT-142,59
6585,IF-166,59
7069,JP-177,59
3021,GY-125,59
4102,HG-183,59
835,FX-140,59
1946,GN-148,59
2479,GT-95,59
1182,GB-197,59
5139,HP-142,59
658,FU-174,59
2556,GU-203,59
5790,HV-127,59
2240,GR-184,59
5585,HT-137,59
5129,HP-132,59
5822,HV-160,60
4818,HM-167,60
4120,HG-202,60
1976,GN-203,60
1919,GM-202,60
4251,HH-211,60
1069,GA-164,60
5066,HO-186,60
3709,HD-177,60
4347,HI-179,60
3006,GX-96,60
4552,HK-144,60
6802,IO-171,60
6017,HX-176,60
2744,GW-123,60
5295,HQ-186,60
3824,HE-161,60
509,FS-143,60
6817,IP-167,60
4918,HN-151,60
5270,HQ-159,60
6899,IV-172,61
4526,HK-118,61
1722,GJ-137,61
4179,HH-135,61
4024,HG-104,61
1152,GB-161,61
4029,HG-110,61
3367,HA-205,61
5027,HO-142,61
614,FT-207,61
6882,IU-127,61
4510,HJ-95,61
1672,GI-135,61
4831,HM-181,61
3411,HB-117,61
5263,HQ-152,61
2351,GS-204,61
3624,HC-217,61
4677,HL-145,61
4694,HL-162,61
4819,HM-168,61
3556,HC-142,62
1985,GN-212,62
2534,GU-181,62
5709,HU-155,62
1257,GC-177,62
2730,GV-95,62
3307,HA-136,62
3736,HD-206,62
5267,HQ-156,62
5057,HO-177,62
5367,HR-142,62
5136,HP-139,62
5138,HP-141,63
5001,HO-116,63
2187,GQ-212,63
677,FU-206,63
5383,HR-158,63
6768,IN-126,63
1344,GD-189,63
2279,GR-223,63
6819,IP-169,63
5620,HT-175,63
4766,HM-113,63
1266,GC-193,63
6653,IH-164,63
362,FP-149,63
5343,HR-115,63
3866,HE-209,63
6722,IK-164,63
2039,GO-208,63
4709,HL-179,64
2611,GV-128,64
4221,HH-177,64
2947,GX-186,64
4223,HH-179,64
3090,GY-194,64
3515,HB-91,64
3639,HC-93,64
891,FX-203,64
4420,HJ-133,64
2566,GU-213,64
6402,IC-163,64
1221,GC-140,64
3975,HF-186,64
3631,HC-85,64
6649,IH-160,65
3549,HC-135,65
2721,GV-85,65
3737,HD-207,65
1022,FZ-197,65
4318,HI-150,65
5565,HT-115,65
5425,HR-207,65
1815,GK-207,65
5740,HU-186,65
6577,IF-158,65
4227,HH-183,65
4968,HN-206,65
3847,HE-186,66
4337,HI-169,66
5908,HW-153,66
4167,HH-123,66
5605,HT-158,66
4165,HH-121,66
4727,HL-198,66
980,FZ-150,66
4113,HG-195,66
6059,HY-122,66
1424,GE-195,66
702,FV-151,66
1098,GA-195,66
211,FL-150,66
2457,GT-214,66
2189,GQ-214,66
339,FO-177,66
4610,HK-203,66
496,FR-207,66
2352,GS-205,67
4578,HK-170,67
3557,HC-143,67
5314,HQ-209,67
4700,HL-169,67
7010,JG-176,67
4913,HN-145,67
686,FV-135,67
5047,HO-167,67
5224,HQ-111,67
602,FT-182,67
3688,HD-155,67
5496,HS-158,67
4873,HN-105,67
4105,HG-186,67
3361,HA-199,68
943,FY-180,68
2332,GS-185,68
6539,IE-168,68
5784,HV-121,68
1470,GF-150,68
5268,HQ-157,68
2001,GO-148,68
5659,HU-102,68
1099,GA-196,68
5478,HS-139,68
2269,GR-213,68
2358,GS-211,68
6248,IA-140,68
6504,IE-126,68
4672,HL-140,68
5000,HO-115,68
4151,HH-106,68
1723,GJ-138,68
5037,HO-152,68
3083,GY-187,68
5378,HR-153,68
6743,IL-166,68
4660,HL-128,68
4609,HK-202,68
4813,HM-161,68
1243,GC-162,69
3280,GZ-99,69
4729,HL-200,69
